0.121;0.104;0.108;0.107;0.105;0.096;0.099;0.109;0.105;0.105;0.096;0.107;0.262;0.158;0.181;0.109;0.096;0.095;0.104;0.104;0.105;0.096;0.095;0.105;0.104;0.104;0.098;0.093;0.105;0.105;0.105;0.098;0.094;0.105;0.106;0.105;0.12;0.149;0.253;0.148;0.148;0.148;0.15;0.064;0.047;0.055;0.034;0.027
0.027;0.033;0.033;0.033;0.032;0.024;0.026;0.034;0.033;0.033;0.027;0.022;0.117;0.278;0.428;0.043;0.023;0.029;0.032;0.032;0.031;0.021;0.029;0.033;0.032;0.029;0.021;0.031;0.033;0.033;0.027;0.022;0.032;0.033;0.032;0.132;0.133;0.245;0.176;0.16;0.082;0.032;0.028;0.024;0.031;0.035;0.033;0.029
0.022;0.032;0.033;0.092;0.215;0.196;0.038;0.038;0.032;0.025;0.025;0.033;0.033;0.033;0.024;0.028;0.065;0.063;0.083;0.101;0.068;0.084;0.079;0.081;0.102;0.078;0.131;0.128;0.128;0.085;0.074;0.076;0.072;0.071;0.08;0.079;0.09;0.121;0.116;0.118;0.094;0.14;0.148;0.151;0.119;0.033;0.028;0.035
0.036;0.034;0.029;0.024;0.03;0.033;0.036;0.033;0.024;0.025;0.033;0.033;0.034;0.03;0.022;0.03;0.045;0.097;0.468;0.699;0.543;0.154;0.233;0.075;0.031;0.025;0.028;0.056;0.036;0.035;0.029;0.025;0.03;0.035;0.033;0.137;0.445;0.139;0.129;0.185;0.195;0.165;0.165;0.091;0.061;0.033;0.028;0.028
0.035;0.034;0.034;0.034;0.031;0.027;0.028;0.034;0.034;0.034;0.079;0.195;0.245;0.209;0.071;0.034;0.033;0.033;0.025;0.025;0.033;0.034;0.033;0.033;0.024;0.026;0.033;0.034;0.034;0.031;0.025;0.026;0.035;0.034;0.034;0.032;0.025;0.052;0.391;0.15;0.154;0.105;0.086;0.089;0.075;0.057;0.056;0.055
0.05;0.045;0.049;0.053;0.054;0.054;0.054;0.047;0.045;0.053;0.054;0.061;0.249;0.159;0.176;0.034;0.034;0.034;0.032;0.025;0.026;0.033;0.033;0.034;0.035;0.025;0.025;0.032;0.035;0.034;0.034;0.029;0.026;0.07;0.168;0.039;0.035;0.031;0.024;0.033;0.034;0.034;0.035;0.027;0.037;0.063;0.047;0.037
0.036;0.028;0.025;0.032;0.034;0.035;0.035;0.027;0.026;0.031;0.074;0.181;0.267;0.258;0.068;0.027;0.034;0.034;0.034;0.029;0.023;0.031;0.034;0.034;0.033;0.028;0.025;0.034;0.033;0.033;0.034;0.03;0.027;0.027;0.034;0.034;0.176;0.035;0.029;0.026;0.029;0.034;0.035;0.034;0.093;0.123;0.105;0.032
0.037;0.037;0.036;0.032;0.026;0.029;0.035;0.034;0.035;0.033;0.026;0.027;0.219;0.119;0.155;0.051;0.044;0.038;0.039;0.046;0.046;0.075;0.149;0.144;0.035;0.027;0.029;0.034;0.033;0.035;0.032;0.026;0.025;0.034;0.034;0.034;0.034;0.072;0.103;0.027;0.033;0.034;0.033;0.034;0.028;0.026;0.028;0.035
0.033;0.046;0.067;0.029;0.029;0.035;0.035;0.033;0.033;0.025;0.027;0.033;0.148;0.373;0.086;0.048;0.048;0.055;0.056;0.056;0.055;0.054;0.049;0.048;0.055;0.057;0.059;0.056;0.05;0.049;0.053;0.065;0.131;0.112;0.128;0.127;0.126;0.218;0.125;0.127;0.122;0.08;0.071;0.065;0.063;0.045;0.029;0.027
0.03;0.034;0.033;0.034;0.033;0.032;0.026;0.027;0.032;0.034;0.034;0.033;0.03;0.026;0.026;0.033;0.032;0.083;0.106;0.034;0.027;0.031;0.029;0.032;0.031;0.032;0.032;0.032;0.024;0.025;0.032;0.032;0.033;0.033;0.024;0.024;0.034;0.033;0.033;0.029;0.024;0.026;0.033;0.033;0.033;0.025;0.023;0.032
0.032;0.032;0.032;0.023;0.03;0.032;0.032;0.032;0.023;0.024;0.032;0.032;0.032;0.031;0.023;0.024;0.035;0.032;0.033;0.026;0.021;0.037;0.03;0.032;0.026;0.022;0.031;0.032;0.032;0.032;0.023;0.025;0.033;0.032;0.032;0.032;0.023;0.027;0.031;0.032;0.032;0.032;0.023;0.024;0.032;0.032;0.034;0.053
0.029;0.028;0.033;0.033;0.036;0.023;0.024;0.033;0.032;0.033;0.029;0.022;0.03;0.076;0.163;0.039;0.022;0.027;0.034;0.032;0.031;0.023;0.025;0.032;0.032;0.032;0.027;0.022;0.031;0.034;0.033;0.03;0.023;0.028;0.033;0.033;0.034;0.027;0.463;0.874;0.229;0.219;0.144;0.053;0.041;0.036;0.033;0.034
0.033;0.034;0.05;0.026;0.027;0.031;0.033;0.033;0.034;0.033;0.048;0.06;0.109;0.375;0.32;0.06;0.052;0.048;0.045;0.045;0.052;0.052;0.052;0.051;0.043;0.045;0.052;0.052;0.052;0.05;0.042;0.049;0.053;0.052;0.053;0.046;0.044;0.069;0.93;0.217;0.554;0.16;0.201;0.169;0.075;0.042;0.035;0.035
0.035;0.033;0.028;0.025;0.03;0.033;0.034;0.033;0.029;0.024;0.029;0.034;0.034;0.133;0.086;0.033;0.023;0.027;0.033;0.035;0.028;0.023;0.034;0.033;0.029;0.024;0.034;0.033;0.031;0.021;0.033;0.034;0.034;0.027;0.022;0.035;0.034;0.034;0.026;0.076;0.104;0.09;0.121;0.141;0.183;0.183;0.087;0.077
0.053;0.04;0.039;0.035;0.035;0.028;0.028;0.033;0.033;0.034;0.041;0.059;0.072;0.106;0.064;0.033;0.03;0.025;0.054;0.102;0.221;0.442;0.244;0.083;0.416;0.075;0.068;0.026;0.024;0.033;0.033;0.034;0.023;0.025;0.033;0.034;0.033;0.029;0.047;1.3200001;0.867;0.397;0.293;0.335;0.331;0.324;0.301;0.16
0.116;0.091;0.083;0.051;0.034;0.027;0.026;0.029;0.032;0.034;0.034;0.032;0.028;0.114;0.188;0.082;0.105;0.148;0.189;0.194;0.753;0.884;0.386;0.032;0.029;0.023;0.027;0.033;0.033;0.033;0.022;0.025;0.033;0.032;0.033;0.027;0.022;0.034;0.033;0.031;0.031;0.023;0.024;0.092;0.189;0.17;0.12;0.171
0.17;0.121;0.077;0.065;0.037;0.032;0.022;0.029;0.033;0.033;0.034;0.025;0.025;0.033;0.034;0.033;0.024;0.041;0.033;0.097;0.132;0.246;0.323;0.302;1.053;0.31;0.076;0.032;0.032;0.026;0.023;0.031;0.032;0.033;0.032;0.023;0.023;0.082;0.26;0.201;0.167;0.337;0.828;0.227;0.147;0.084;0.098;0.188
0.148;0.082;0.058;0.032;0.028;0.022;0.028;0.064;0.044;0.03;0.023;0.028;0.032;0.032;0.026;0.021;0.042;0.035;0.088;0.069;0.079;0.072;0.105;0.089;0.146;0.051;0.038;0.022;0.028;0.034;0.034;0.024;0.026;0.033;0.034;0.03;0.022;0.037;0.08;0.389;1.24;0.848;0.767;0.237;0.249;0.11;0.042;0.038
0.027;0.029;0.034;0.035;0.035;0.026;0.025;0.034;0.037;0.034;0.026;0.024;0.033;0.075;0.145;0.041;0.025;0.031;0.032;0.084;0.114;0.031;0.035;0.04;0.034;0.033;0.024;0.026;0.053;0.065;0.044;0.032;0.043;0.042;0.07;0.169;0.471;0.17;0.124;0.103;0.1;0.105;0.125;0.13;0.124;0.108;0.109;0.045
0.041;0.036;0.027;0.025;0.035;0.034;0.034;0.031;0.036;0.044;0.052;0.039;0.109;0.192;0.086;0.09;0.098;0.098;0.114;0.091;0.088;0.098;0.114;0.124;0.274;0.105;0.098;0.112;0.216;0.098;0.873;0.456;0.113;0.11;0.105;0.65;0.829;0.239;0.168;0.189;0.162;0.172;0.238;0.241;0.171;0.113;0.049;0.038
0.038;0.036;0.034;0.033;0.033;0.032;0.032;0.032;0.031;0.03;0.032;0.033;0.056;0.135;0.086;0.034;0.033;0.038;0.035;0.048;0.053;0.053;0.053;0.067;0.076;0.072;0.099;0.149;0.28;0.603;0.529;0.04;0.041;0.047;0.034;0.032;0.034;0.034;0.043;0.075;0.065;0.097;0.121;0.119;0.09;0.117;0.103;0.051
