1.066;0.43;0.371;0.528;0.458;0.364;0.535;0.439;0.469;0.474;0.382;0.417;0.446;0.452;0.645;0.698;0.61;0.56;0.712;0.547;0.481;0.513;0.478;0.655;0.478;0.405;0.67;1.063;0.404;0.544;0.595;0.709;0.695;0.509;0.639;0.682;0.691;0.769;0.544;0.591;0.686;0.629;0.596;0.827;0.785;0.719;1.321;1.391
1.026;1.137;0.731;0.74;1.216;0.668;0.543;0.636;0.465;0.569;0.534;0.489;0.553;0.719;0.839;0.742;0.512;0.799;0.612;0.924;1.0319999;0.843;0.83;0.829;0.764;0.48;0.464;0.535;0.461;0.485;0.484;0.407;0.459;0.516;0.498;0.464;0.394;0.494;1.0319999;1.348;0.968;1.186;0.808;0.986;0.763;0.563;0.474;0.57
0.584;0.473;0.558;0.614;0.53;0.58;0.591;0.573;0.616;0.522;0.641;0.511;0.743;0.498;0.621;0.841;0.641;0.693;0.645;0.661;0.435;0.387;0.453;0.404;0.327;0.43;0.374;0.407;0.407;0.369;0.43;0.344;0.398;0.426;0.347;0.41;0.397;0.394;0.41;0.338;0.64;0.516;0.53;0.93;0.86;0.913;0.528;0.415
0.513;0.444;0.464;0.523;0.481;0.504;0.546;0.542;0.486;0.498;0.593;0.396;0.472;0.496;0.453;0.519;0.725;0.721;0.705;0.659;0.744;0.651;0.685;0.919;0.657;0.716;0.617;0.624;0.769;0.909;0.585;0.765;0.411;0.391;0.337;0.434;0.373;0.372;0.375;0.334;0.432;0.407;0.433;0.434;0.415;0.456;0.394;0.429
0.418;0.429;0.42;0.402;0.439;0.392;0.444;0.413;0.42;0.475;0.348;0.402;0.386;0.414;0.445;0.355;0.382;0.364;0.393;0.383;0.332;0.413;0.347;0.374;0.404;0.305;0.406;0.365;0.366;0.42;0.319;0.427;0.365;0.375;0.422;0.313;0.436;0.666;0.585;0.69;0.858;0.704;0.478;0.414;0.469;0.616;1.137;0.694
0.702;0.592;0.375;0.481;0.394;0.441;0.423;0.402;0.444;0.41;0.418;0.387;0.337;0.448;0.398;0.827;0.919;0.658;1.186;1.224;1.056;1.095;1.337;1.103;0.916;1.42;0.949;0.881;0.945;0.954;0.873;1.081;1.03;0.927;0.867;1.47;1.016;1.059;0.649;0.782;0.47;0.494;0.506;0.523;0.527;0.484;0.465;0.496
0.519;0.505;0.518;0.493;0.532;0.502;0.516;0.506;0.499;0.5;0.492;0.441;0.464;0.475;0.484;0.45;0.472;0.438;0.432;0.419;0.453;0.44;0.422;0.433;0.478;0.435;0.442;0.429;0.496;0.468;0.485;0.477;0.501;0.419;0.414;0.47;0.455;0.421;0.431;0.459;0.484;0.517;0.502;0.429;0.526;0.492;0.513;0.499
0.524;0.502;0.474;0.525;0.503;0.504;0.496;0.517;0.487;0.52;0.45;0.455;0.451;0.479;0.473;0.472;0.44;0.468;0.455;0.398;0.433;0.445;0.433;0.48;0.444;0.418;0.452;0.476;0.46;0.498;0.421;0.436;0.481;0.463;0.552;0.934;0.589;0.535;0.989;0.973;0.938;0.865;0.605;0.533;0.514;0.508;0.505;0.504
0.5;0.482;0.519;0.493;0.518;0.495;0.508;0.487;0.525;0.478;0.516;0.465;0.433;0.671;0.922;0.752;1.337;0.462;0.516;0.518;0.464;1.151;1.266;0.997;0.935;1.548;1.3940001;1.896;0.975;0.683;0.626;0.751;0.466;0.479;0.752;0.447;0.361;0.379;0.387;0.381;0.402;0.439;0.418;0.408;0.412;0.41;0.466;0.412
0.413;0.431;0.387;0.43;0.394;0.495;0.455;0.421;0.419;0.403;0.398;0.36;0.395;0.355;0.387;0.432;0.359;0.392;0.368;0.425;0.585;0.539;0.628;0.545;0.545;0.544;0.513;0.518;0.544;0.599;0.519;0.59;0.638;0.425;0.349;0.37;0.394;0.436;0.476;0.402;0.406;0.608;0.671;0.745;0.688;0.672;0.936;1.0140001
0.738;0.621;0.387;0.43;0.391;0.433;0.403;0.409;0.427;0.427;0.405;0.373;0.353;0.434;0.426;0.423;0.64;0.899;1.017;0.948;0.994;0.95;0.909;0.809;0.625;0.59;0.441;0.368;0.422;0.369;0.411;0.414;0.459;0.506;0.479;0.515;1.553;1.115;0.616;0.585;0.535;0.606;0.604;0.566;0.584;0.907;1.012;0.586
0.704;0.382;0.342;0.382;0.358;0.396;0.358;0.397;0.344;0.361;0.294;0.342;0.295;0.347;0.331;0.385;0.337;0.329;1.243;0.911;1.051;1.171;0.507;0.726;0.702;0.362;0.459;0.467;0.421;0.448;0.546;0.42;0.358;0.605;0.412;0.498;0.374;0.688;0.404;0.616;0.565;0.63;0.853;0.752;0.558;0.527;0.545;0.802
1.136;0.564;0.852;0.384;0.388;0.358;0.357;0.359;0.356;0.374;0.374;0.324;0.338;0.335;0.406;0.383;0.435;0.554;0.565;0.561;0.601;0.684;0.743;1.67;1.7970001;1.557;0.7;0.609;0.57;0.658;0.659;0.627;0.648;0.637;0.575;0.621;0.616;0.374;0.347;0.385;0.434;0.594;0.762;0.678;0.936;0.717;1.2410001;0.91
0.934;0.396;0.376;0.373;0.374;0.375;0.406;0.366;0.379;0.369;0.349;0.337;0.324;0.309;0.421;0.369;0.423;0.403;0.508;0.544;0.822;0.674;0.562;0.564;0.57;0.656;0.557;0.637;0.621;0.656;0.598;0.7;0.659;0.819;0.93;0.868;0.685;0.888;0.854;0.653;0.622;0.641;0.673;0.811;0.699;0.646;0.947;1.0039999
0.742;0.574;0.406;0.385;0.411;0.365;0.378;0.385;0.387;0.398;0.362;0.347;0.34;0.429;0.394;0.511;0.773;0.772;0.782;0.729;0.703;0.709;0.722;0.639;0.666;0.593;0.562;0.646;0.821;0.752;0.672;0.638;0.704;1.024;0.797;0.822;0.777;0.605;0.672;0.955;0.906;1.0089999;1.216;1.148;1.046;0.961;1.131;0.982
0.717;0.715;0.652;0.734;0.608;0.722;0.623;0.677;0.656;0.633;0.691;0.538;0.59;0.397;0.454;0.707;0.765;0.944;0.941;0.715;1.001;0.881;1.05;1.068;1.064;0.914;0.897;0.921;0.808;0.829;0.931;1.507;1.673;1.47;1.046;0.764;0.652;1.285;0.529;0.531;0.324;0.367;0.38;0.378;0.723;0.764;0.874;1.098
1.184;0.65;1.114;0.625;0.609;0.643;0.618;0.614;0.615;0.596;0.606;0.558;0.568;0.694;0.679;0.693;0.626;0.581;0.612;0.747;0.71;0.673;0.669;0.797;0.6;0.888;1.301;1.272;0.742;0.589;0.492;1.119;0.896;0.727;0.591;0.505;1.489;1.6109999;1.747;0.944;0.871;0.777;0.806;0.825;1.2029999;0.86;0.865;0.351
0.34;0.331;0.369;0.354;0.341;0.356;0.34;0.365;0.345;0.331;0.31;0.281;0.311;0.283;0.344;0.359;0.373;0.349;0.375;0.389;0.506;0.58;0.649;0.799;1.101;0.869;0.955;0.482;0.352;0.432;0.326;0.442;0.36;0.386;0.375;0.389;0.421;0.531;0.804;0.722;0.856;0.688;0.701;0.727;0.719;0.774;0.655;0.459
0.372;0.336;0.347;0.341;0.36;0.352;0.332;0.375;0.34;0.362;0.367;0.57;0.527;0.557;0.656;0.665;0.801;0.579;0.548;0.798;0.847;0.745;0.608;0.445;0.631;0.781;0.786;0.694;0.787;0.733;0.745;1.363;0.889;0.737;0.769;0.723;0.831;0.87;0.825;0.82;0.865;0.849;0.854;0.856;0.894;1.381;0.914;0.924
0.388;0.369;0.379;0.371;0.38;0.362;0.362;0.371;0.364;0.404;0.36;0.328;0.324;0.559;0.664;0.599;0.693;0.939;1.122;1.0369999;0.641;0.651;0.749;1.256;0.869;0.814;0.676;0.756;0.528;0.825;0.723;0.642;0.406;0.485;0.682;0.466;0.426;0.368;0.624;0.917;0.768;0.722;0.693;1.036;1.302;1.495;0.67;0.993
0.407;0.523;0.366;0.509;0.369;0.471;0.403;0.498;0.413;0.458;0.423;0.398;0.36;0.409;0.39;0.626;0.74;0.775;0.746;0.94;0.913;0.993;0.918;0.647;0.634;0.603;1.642;1.27;1.331;1.074;1.0039999;0.616;0.9;1.152;0.874;1.142;1.2309999;1.794;1.444;1.388;0.846;0.832;1.103;0.691;0.55;0.451;0.492;0.481
